date,team,priority,request_count
2025-01-21,Payments,High,124
2025-01-21,Sanctions,Low,0
2025-01-21,Sanctions,High,37
2025-01-22,KYC,Low,232
2025-01-22,KYC,High,17
2025-01-22,Payments,Low,24
2025-01-22,Payments,High,101
2025-01-22,Sanctions,Low,3
2025-01-22,Sanctions,High,202
2025-01-23,KYC,Low,190
2025-01-23,KYC,High,20
2025-01-23,Payments,Low,33
2025-01-23,Payments,High,86
2025-01-23,Sanctions,Low,0
2025-01-23,Sanctions,High,30
2025-01-24,KYC,Low,180
2025-01-24,KYC,High,21
2025-01-24,Payments,Low,58
2025-01-24,Payments,High,189
2025-01-24,Sanctions,Low,0
2025-01-24,Sanctions,High,28
2025-01-25,KYC,Low,168
2025-01-25,KYC,High,18
2025-01-25,Payments,Low,24
2025-01-25,Payments,High,90
2025-01-25,Sanctions,Low,1
2025-01-25,Sanctions,High,26
2025-01-26,KYC,Low,192
2025-01-26,KYC,High,21
2025-01-26,Payments,Low,28
2025-01-26,Payments,High,85
2025-01-26,Sanctions,Low,0
2025-01-26,Sanctions,High,45
2025-01-27,KYC,Low,208
2025-01-27,KYC,High,26
2025-01-27,Payments,Low,27
2025-01-27,Payments,High,99
2025-01-27,Sanctions,Low,0
2025-01-27,Sanctions,High,39
2025-01-28,KYC,Low,221
2025-01-28,KYC,High,20
2025-01-28,Payments,Low,36
2025-01-28,Payments,High,106
2025-01-28,Sanctions,Low,4
2025-01-28,Sanctions,High,56
2025-01-29,KYC,Low,230
2025-01-29,KYC,High,23
2025-01-29,Payments,Low,33
2025-01-29,Payments,High,101
2025-01-29,Sanctions,Low,1
2025-01-29,Sanctions,High,40
2025-01-30,KYC,Low,168
2025-01-30,KYC,High,22
2025-01-30,Payments,Low,25
2025-01-30,Payments,High,109
2025-01-30,Sanctions,Low,0
2025-01-30,Sanctions,High,53
2025-01-31,KYC,Low,189
2025-01-31,KYC,High,14
2025-01-31,Payments,Low,67
2025-01-31,Payments,High,306
2025-01-31,Sanctions,Low,0
2025-01-31,Sanctions,High,26
2025-02-01,KYC,Low,193
2025-02-01,KYC,High,20
2025-02-01,Payments,Low,22
2025-02-01,Payments,High,95
2025-02-01,Sanctions,Low,0
2025-02-01,Sanctions,High,39
2025-02-02,KYC,Low,176
2025-02-02,KYC,High,30
2025-02-02,Payments,Low,28
2025-02-02,Payments,High,80
2025-02-02,Sanctions,Low,1
2025-02-02,Sanctions,High,38
2025-02-03,KYC,Low,203
2025-02-03,KYC,High,19
2025-02-03,Payments,Low,32
2025-02-03,Payments,High,114
2025-02-03,Sanctions,Low,0
2025-02-03,Sanctions,High,55
2025-02-04,KYC,Low,205
2025-02-04,KYC,High,26
2025-02-04,Payments,Low,21
2025-02-04,Payments,High,79
2025-02-04,Sanctions,Low,2
2025-02-04,Sanctions,High,39
2025-02-05,KYC,Low,190
2025-02-05,KYC,High,21
2025-02-05,Payments,Low,38
2025-02-05,Payments,High,96
2025-02-05,Sanctions,Low,0
2025-02-05,Sanctions,High,48
2025-02-06,KYC,Low,192
2025-02-06,KYC,High,27
2025-02-06,Payments,Low,25
2025-02-06,Payments,High,99
2025-02-06,Sanctions,Low,1
2025-02-06,Sanctions,High,36
2025-02-07,KYC,Low,239
2025-02-07,KYC,High,22
2025-02-07,Payments,Low,52
2025-02-07,Payments,High,165
2025-02-07,Sanctions,Low,2
2025-02-07,Sanctions,High,47
2025-02-08,KYC,Low,168
2025-02-08,KYC,High,17
2025-02-08,Payments,Low,28
2025-02-08,Payments,High,100
2025-02-08,Sanctions,Low,2
2025-02-08,Sanctions,High,46
2025-02-09,KYC,Low,204
2025-02-09,KYC,High,20
2025-02-09,Payments,Low,30
2025-02-09,Payments,High,101
2025-02-09,Sanctions,Low,1
2025-02-09,Sanctions,High,37
2025-02-10,KYC,Low,208
2025-02-10,KYC,High,21
2025-02-10,Payments,Low,30
2025-02-10,Payments,High,104
2025-02-10,Sanctions,Low,1
2025-02-10,Sanctions,High,40
2025-02-11,KYC,Low,246
2025-02-11,KYC,High,27
2025-02-11,Payments,Low,32
2025-02-11,Payments,High,97
2025-02-11,Sanctions,Low,0
2025-02-11,Sanctions,High,47
2025-02-12,KYC,Low,202
2025-02-12,KYC,High,31
2025-02-12,Payments,Low,24
2025-02-12,Payments,High,133
2025-02-12,Sanctions,Low,0
2025-02-12,Sanctions,High,52
2025-02-13,KYC,Low,196
2025-02-13,KYC,High,19
2025-02-13,Payments,Low,20
2025-02-13,Payments,High,82
2025-02-13,Sanctions,Low,2
2025-02-13,Sanctions,High,46
2025-02-14,KYC,Low,192
2025-02-14,KYC,High,21
2025-02-14,Payments,Low,36
2025-02-14,Payments,High,199
2025-02-14,Sanctions,Low,0
2025-02-14,Sanctions,High,42
2025-02-15,KYC,Low,176
2025-02-15,KYC,High,20
2025-02-15,Payments,Low,28
2025-02-15,Payments,High,99
2025-02-15,Sanctions,Low,0
2025-02-15,Sanctions,High,36
2025-02-16,KYC,Low,180
2025-02-16,KYC,High,20
2025-02-16,Payments,Low,23
2025-02-16,Payments,High,84
2025-02-16,Sanctions,Low,0
2025-02-16,Sanctions,High,34
2025-02-17,KYC,Low,188
2025-02-17,KYC,High,24
2025-02-17,Payments,Low,25
2025-02-17,Payments,High,99
2025-02-17,Sanctions,Low,1
2025-02-17,Sanctions,High,48
2025-02-18,KYC,Low,220
2025-02-18,KYC,High,20
2025-02-18,Payments,Low,39
2025-02-18,Payments,High,113
2025-02-18,Sanctions,Low,0
2025-02-18,Sanctions,High,50
2025-02-19,KYC,Low,213
2025-02-19,KYC,High,26
2025-02-19,Payments,Low,29
2025-02-19,Payments,High,95
2025-02-19,Sanctions,Low,1
2025-02-19,Sanctions,High,51
2025-02-20,KYC,Low,201
2025-02-20,KYC,High,26
2025-02-20,Payments,Low,29
2025-02-20,Payments,High,93
2025-02-20,Sanctions,Low,0
2025-02-20,Sanctions,High,26
2025-02-21,KYC,Low,214
2025-02-21,KYC,High,18
2025-02-21,Payments,Low,52
2025-02-21,Payments,High,171
2025-02-21,Sanctions,Low,2
2025-02-21,Sanctions,High,43
2025-02-22,KYC,Low,171
2025-02-22,KYC,High,15
2025-02-22,Payments,Low,31
2025-02-22,Payments,High,88
2025-02-22,Sanctions,Low,0
2025-02-22,Sanctions,High,56
2025-02-23,KYC,Low,190
2025-02-23,KYC,High,23
2025-02-23,Payments,Low,37
2025-02-23,Payments,High,105
2025-02-23,Sanctions,Low,0
2025-02-23,Sanctions,High,32
2025-02-24,KYC,Low,210
2025-02-24,KYC,High,26
2025-02-24,Payments,Low,25
2025-02-24,Payments,High,94
2025-02-24,Sanctions,Low,0
2025-02-24,Sanctions,High,52
2025-02-25,KYC,Low,202
2025-02-25,KYC,High,18
2025-02-25,Payments,Low,32
2025-02-25,Payments,High,106
2025-02-25,Sanctions,Low,2
2025-02-25,Sanctions,High,37
2025-02-26,KYC,Low,191
2025-02-26,KYC,High,28
2025-02-26,Payments,Low,24
2025-02-26,Payments,High,115
2025-02-26,Sanctions,Low,3
2025-02-26,Sanctions,High,63
2025-02-27,KYC,Low,204
2025-02-27,KYC,High,21
2025-02-27,Payments,Low,27
2025-02-27,Payments,High,99
2025-02-27,Sanctions,Low,0
2025-02-27,Sanctions,High,37
2025-02-28,KYC,Low,219
2025-02-28,KYC,High,10
2025-02-28,Payments,Low,86
2025-02-28,Payments,High,270
2025-02-28,Sanctions,Low,2
2025-02-28,Sanctions,High,39
2025-03-01,KYC,Low,183
2025-03-01,KYC,High,17
2025-03-01,Payments,Low,31
2025-03-01,Payments,High,107
2025-03-01,Sanctions,Low,0
2025-03-01,Sanctions,High,35
2025-03-02,KYC,Low,182
2025-03-02,KYC,High,16
2025-03-02,Payments,Low,25
2025-03-02,Payments,High,99
2025-03-02,Sanctions,Low,0
2025-03-02,Sanctions,High,32
2025-03-03,KYC,Low,207
2025-03-03,KYC,High,18
2025-03-03,Payments,Low,17
2025-03-03,Payments,High,107
2025-03-03,Sanctions,Low,0
2025-03-03,Sanctions,High,29
2025-03-04,KYC,Low,212
2025-03-04,KYC,High,24
2025-03-04,Payments,Low,29
2025-03-04,Payments,High,106
2025-03-04,Sanctions,Low,0
2025-03-04,Sanctions,High,32
2025-03-05,KYC,Low,206
2025-03-05,KYC,High,26
2025-03-05,Payments,Low,23
2025-03-05,Payments,High,111
2025-03-05,Sanctions,Low,1
2025-03-05,Sanctions,High,58
2025-03-06,KYC,Low,215
2025-03-06,KYC,High,29
2025-03-06,Payments,Low,30
2025-03-06,Payments,High,101
2025-03-06,Sanctions,Low,1
2025-03-06,Sanctions,High,46
2025-03-07,KYC,Low,188
2025-03-07,KYC,High,29
2025-03-07,Payments,Low,51
2025-03-07,Payments,High,160
2025-03-07,Sanctions,Low,3
2025-03-07,Sanctions,High,35
2025-03-08,KYC,Low,193
2025-03-08,KYC,High,22
2025-03-08,Payments,Low,30
2025-03-08,Payments,High,73
2025-03-08,Sanctions,Low,1
2025-03-08,Sanctions,High,44
2025-03-09,KYC,Low,167
2025-03-09,KYC,High,22
2025-03-09,Payments,Low,25
2025-03-09,Payments,High,91
2025-03-09,Sanctions,Low,0
2025-03-09,Sanctions,High,32
2025-03-10,KYC,Low,232
2025-03-10,KYC,High,22
2025-03-10,Payments,Low,32
2025-03-10,Payments,High,98
2025-03-10,Sanctions,Low,0
2025-03-10,Sanctions,High,43
2025-03-11,KYC,Low,229
2025-03-11,KYC,High,20
2025-03-11,Payments,Low,30
2025-03-11,Payments,High,104
2025-03-11,Sanctions,Low,0
2025-03-11,Sanctions,High,48
2025-03-12,KYC,Low,240
2025-03-12,KYC,High,23
2025-03-12,Payments,Low,25
2025-03-12,Payments,High,85
2025-03-12,Sanctions,Low,1
2025-03-12,Sanctions,High,47
2025-03-13,KYC,Low,178
2025-03-13,KYC,High,25
2025-03-13,Payments,Low,27
2025-03-13,Payments,High,81
2025-03-13,Sanctions,Low,1
2025-03-13,Sanctions,High,46
2025-03-14,KYC,Low,178
2025-03-14,KYC,High,22
2025-03-14,Payments,Low,56
2025-03-14,Payments,High,148
2025-03-14,Sanctions,Low,1
2025-03-14,Sanctions,High,43
2025-03-15,KYC,Low,174
2025-03-15,KYC,High,15
2025-03-15,Payments,Low,32
2025-03-15,Payments,High,99
2025-03-15,Sanctions,Low,0
2025-03-15,Sanctions,High,24
2025-03-16,KYC,Low,195
2025-03-16,KYC,High,27
2025-03-16,Payments,Low,24
2025-03-16,Payments,High,90
2025-03-16,Sanctions,Low,2
2025-03-16,Sanctions,High,42
2025-03-17,KYC,Low,183
2025-03-17,KYC,High,18
2025-03-17,Payments,Low,30
2025-03-17,Payments,High,95
2025-03-17,Sanctions,Low,0
2025-03-17,Sanctions,High,47
2025-03-18,KYC,Low,233
2025-03-18,KYC,High,21
2025-03-18,Payments,Low,27
2025-03-18,Payments,High,108
2025-03-18,Sanctions,Low,1
2025-03-18,Sanctions,High,37
2025-03-19,KYC,Low,229
2025-03-19,KYC,High,21
2025-03-19,Payments,Low,20
2025-03-19,Payments,High,96
2025-03-19,Sanctions,Low,0
2025-03-19,Sanctions,High,46
2025-03-20,KYC,Low,190
2025-03-20,KYC,High,22
2025-03-20,Payments,Low,20
2025-03-20,Payments,High,86
2025-03-20,Sanctions,Low,1
2025-03-20,Sanctions,High,43
2025-03-21,KYC,Low,179
2025-03-21,KYC,High,23
2025-03-21,Payments,Low,56
2025-03-21,Payments,High,178
2025-03-21,Sanctions,Low,2
2025-03-21,Sanctions,High,45
2025-03-22,KYC,Low,192
2025-03-22,KYC,High,22
2025-03-22,Payments,Low,25
2025-03-22,Payments,High,91
2025-03-22,Sanctions,Low,0
2025-03-22,Sanctions,High,53
2025-03-23,KYC,Low,176
2025-03-23,KYC,High,25
2025-03-23,Payments,Low,17
2025-03-23,Payments,High,103
2025-03-23,Sanctions,Low,0
2025-03-23,Sanctions,High,25
2025-03-24,KYC,Low,213
2025-03-24,KYC,High,24
2025-03-24,Payments,Low,28
2025-03-24,Payments,High,125
2025-03-24,Sanctions,Low,1
2025-03-24,Sanctions,High,33
2025-03-25,KYC,Low,230
2025-03-25,KYC,High,24
2025-03-25,Payments,Low,27
2025-03-25,Payments,High,88
2025-03-25,Sanctions,Low,1
2025-03-25,Sanctions,High,38
2025-03-26,KYC,Low,236
2025-03-26,KYC,High,35
2025-03-26,Payments,Low,25
2025-03-26,Payments,High,109
2025-03-26,Sanctions,Low,0
2025-03-26,Sanctions,High,47
2025-03-27,KYC,Low,202
2025-03-27,KYC,High,16
2025-03-27,Payments,Low,20
2025-03-27,Payments,High,96
2025-03-27,Sanctions,Low,2
2025-03-27,Sanctions,High,49
2025-03-28,KYC,Low,169
2025-03-28,KYC,High,23
2025-03-28,Payments,Low,57
2025-03-28,Payments,High,209
2025-03-28,Sanctions,Low,3
2025-03-28,Sanctions,High,43
2025-03-29,KYC,Low,199
2025-03-29,KYC,High,23
2025-03-29,Payments,Low,23
2025-03-29,Payments,High,89
2025-03-29,Sanctions,Low,1
2025-03-29,Sanctions,High,39
2025-03-30,KYC,Low,191
2025-03-30,KYC,High,26
2025-03-30,Payments,Low,33
2025-03-30,Payments,High,108
2025-03-30,Sanctions,Low,1
2025-03-30,Sanctions,High,37
2025-03-31,KYC,Low,178
2025-03-31,KYC,High,32
2025-03-31,Payments,Low,38
2025-03-31,Payments,High,157
2025-03-31,Sanctions,Low,2
2025-03-31,Sanctions,High,54
2025-04-01,KYC,Low,215
2025-04-01,KYC,High,18
2025-04-01,Payments,Low,22
2025-04-01,Payments,High,118
2025-04-01,Sanctions,Low,1
2025-04-01,Sanctions,High,39
2025-04-02,KYC,Low,199
2025-04-02,KYC,High,28
2025-04-02,Payments,Low,22
2025-04-02,Payments,High,92
2025-04-02,Sanctions,Low,0
2025-04-02,Sanctions,High,48
2025-04-03,KYC,Low,208
2025-04-03,KYC,High,22
2025-04-03,Payments,Low,32
2025-04-03,Payments,High,114
2025-04-03,Sanctions,Low,2
2025-04-03,Sanctions,High,42
2025-04-04,KYC,Low,175
2025-04-04,KYC,High,28
2025-04-04,Payments,Low,46
2025-04-04,Payments,High,199
2025-04-04,Sanctions,Low,0
2025-04-04,Sanctions,High,28
2025-04-05,KYC,Low,197
2025-04-05,KYC,High,21
2025-04-05,Payments,Low,26
2025-04-05,Payments,High,76
2025-04-05,Sanctions,Low,7
2025-04-05,Sanctions,High,310
2025-04-06,KYC,Low,165
2025-04-06,KYC,High,17
2025-04-06,Payments,Low,21
2025-04-06,Payments,High,83
2025-04-06,Sanctions,Low,1
2025-04-06,Sanctions,High,37
2025-04-07,KYC,Low,237
2025-04-07,KYC,High,24
2025-04-07,Payments,Low,37
2025-04-07,Payments,High,92
2025-04-07,Sanctions,Low,0
2025-04-07,Sanctions,High,51
2025-04-08,KYC,Low,211
2025-04-08,KYC,High,22
2025-04-08,Payments,Low,43
2025-04-08,Payments,High,116
2025-04-08,Sanctions,Low,1
2025-04-08,Sanctions,High,47
2025-04-09,KYC,Low,217
2025-04-09,KYC,High,29
2025-04-09,Payments,Low,27
2025-04-09,Payments,High,108
2025-04-09,Sanctions,Low,1
2025-04-09,Sanctions,High,55
2025-04-10,KYC,Low,177
2025-04-10,KYC,High,26
2025-04-10,Payments,Low,21
2025-04-10,Payments,High,115
2025-04-10,Sanctions,Low,0
2025-04-10,Sanctions,High,41
2025-04-11,KYC,Low,200
2025-04-11,KYC,High,15
2025-04-11,Payments,Low,53
2025-04-11,Payments,High,195
2025-04-11,Sanctions,Low,0
2025-04-11,Sanctions,High,40
2025-04-12,KYC,Low,179
2025-04-12,KYC,High,23
2025-04-12,Payments,Low,30
2025-04-12,Payments,High,90
2025-04-12,Sanctions,Low,1
2025-04-12,Sanctions,High,45
2025-04-13,KYC,Low,195
2025-04-13,KYC,High,28
2025-04-13,Payments,Low,26
2025-04-13,Payments,High,96
2025-04-13,Sanctions,Low,1
2025-04-13,Sanctions,High,45
2025-04-14,KYC,Low,215
2025-04-14,KYC,High,25
2025-04-14,Payments,Low,27
2025-04-14,Payments,High,75
2025-04-14,Sanctions,Low,1
2025-04-14,Sanctions,High,31
2025-04-15,KYC,Low,231
2025-04-15,KYC,High,33
2025-04-15,Payments,Low,28
2025-04-15,Payments,High,105
2025-04-15,Sanctions,Low,0
2025-04-15,Sanctions,High,29
2025-04-16,KYC,Low,220
2025-04-16,KYC,High,24
2025-04-16,Payments,Low,24
2025-04-16,Payments,High,96
2025-04-16,Sanctions,Low,2
2025-04-16,Sanctions,High,48
2025-04-17,KYC,Low,189
2025-04-17,KYC,High,16
2025-04-17,Payments,Low,31
2025-04-17,Payments,High,101
2025-04-17,Sanctions,Low,1
2025-04-17,Sanctions,High,38
2025-04-18,KYC,Low,194
2025-04-18,KYC,High,18
2025-04-18,Payments,Low,48
2025-04-18,Payments,High,197
2025-04-18,Sanctions,Low,0
2025-04-18,Sanctions,High,34
2025-04-19,KYC,Low,187
2025-04-19,KYC,High,21
2025-04-19,Payments,Low,31
2025-04-19,Payments,High,95
2025-04-19,Sanctions,Low,0
2025-04-19,Sanctions,High,51
2025-04-20,KYC,Low,177
2025-04-20,KYC,High,22
2025-04-20,Payments,Low,31
2025-04-20,Payments,High,85
2025-04-20,Sanctions,Low,1
2025-04-20,Sanctions,High,48
2025-04-21,KYC,Low,223
2025-04-21,KYC,High,24
2025-04-21,Payments,Low,36
2025-04-21,Payments,High,114
2025-04-21,Sanctions,Low,0
2025-04-21,Sanctions,High,31
2025-04-22,KYC,Low,231
2025-04-22,KYC,High,33
2025-04-22,Payments,Low,33
2025-04-22,Payments,High,101
2025-04-22,Sanctions,Low,2
2025-04-22,Sanctions,High,53
2025-04-23,KYC,Low,208
2025-04-23,KYC,High,29
2025-04-23,Payments,Low,26
2025-04-23,Payments,High,98
2025-04-23,Sanctions,Low,0
2025-04-23,Sanctions,High,26
2025-04-24,KYC,Low,210
2025-04-24,KYC,High,29
2025-04-24,Payments,Low,26
2025-04-24,Payments,High,115
2025-04-24,Sanctions,Low,1
2025-04-24,Sanctions,High,34
2025-04-25,KYC,Low,204
2025-04-25,KYC,High,16
2025-04-25,Payments,Low,56
2025-04-25,Payments,High,181
2025-04-25,Sanctions,Low,0
2025-04-25,Sanctions,High,49
2025-04-26,KYC,Low,172
2025-04-26,KYC,High,15
2025-04-26,Payments,Low,20
2025-04-26,Payments,High,72
2025-04-26,Sanctions,Low,1
2025-04-26,Sanctions,High,47
2025-04-27,KYC,Low,189
2025-04-27,KYC,High,21
2025-04-27,Payments,Low,31
2025-04-27,Payments,High,88
2025-04-27,Sanctions,Low,2
2025-04-27,Sanctions,High,45
2025-04-28,KYC,Low,255
2025-04-28,KYC,High,31
2025-04-28,Payments,Low,23
2025-04-28,Payments,High,86
2025-04-28,Sanctions,Low,1
2025-04-28,Sanctions,High,43
2025-04-29,KYC,Low,239
2025-04-29,KYC,High,18
2025-04-29,Payments,Low,31
2025-04-29,Payments,High,93
2025-04-29,Sanctions,Low,1
2025-04-29,Sanctions,High,41
2025-04-30,KYC,Low,227
2025-04-30,KYC,High,28
2025-04-30,Payments,Low,53
2025-04-30,Payments,High,153
2025-04-30,Sanctions,Low,1
2025-04-30,Sanctions,High,41
2025-05-01,KYC,Low,198
2025-05-01,KYC,High,16
2025-05-01,Payments,Low,27
2025-05-01,Payments,High,89
2025-05-01,Sanctions,Low,3
2025-05-01,Sanctions,High,230
2025-05-02,KYC,Low,209
2025-05-02,KYC,High,17
2025-05-02,Payments,Low,33
2025-05-02,Payments,High,188
2025-05-02,Sanctions,Low,0
2025-05-02,Sanctions,High,38
2025-05-03,KYC,Low,194
2025-05-03,KYC,High,18
2025-05-03,Payments,Low,19
2025-05-03,Payments,High,89
2025-05-03,Sanctions,Low,1
2025-05-03,Sanctions,High,35
2025-05-04,KYC,Low,200
2025-05-04,KYC,High,21
2025-05-04,Payments,Low,28
2025-05-04,Payments,High,97
2025-05-04,Sanctions,Low,3
2025-05-04,Sanctions,High,207
2025-05-05,KYC,Low,209
2025-05-05,KYC,High,13
2025-05-05,Payments,Low,30
2025-05-05,Payments,High,94
2025-05-05,Sanctions,Low,1
2025-05-05,Sanctions,High,46
2025-05-06,KYC,Low,233
2025-05-06,KYC,High,25
2025-05-06,Payments,Low,28
2025-05-06,Payments,High,106
2025-05-06,Sanctions,Low,0
2025-05-06,Sanctions,High,50
2025-05-07,KYC,Low,209
2025-05-07,KYC,High,22
2025-05-07,Payments,Low,29
2025-05-07,Payments,High,98
2025-05-07,Sanctions,Low,0
2025-05-07,Sanctions,High,39
2025-05-08,KYC,Low,210
2025-05-08,KYC,High,21
2025-05-08,Payments,Low,34
2025-05-08,Payments,High,93
2025-05-08,Sanctions,Low,3
2025-05-08,Sanctions,High,37
2025-05-09,KYC,Low,204
2025-05-09,KYC,High,19
2025-05-09,Payments,Low,49
2025-05-09,Payments,High,195
2025-05-09,Sanctions,Low,2
2025-05-09,Sanctions,High,29
2025-05-10,KYC,Low,191
2025-05-10,KYC,High,26
2025-05-10,Payments,Low,23
2025-05-10,Payments,High,93
2025-05-10,Sanctions,Low,0
2025-05-10,Sanctions,High,27
2025-05-11,KYC,Low,204
2025-05-11,KYC,High,30
2025-05-11,Payments,Low,32
2025-05-11,Payments,High,111
2025-05-11,Sanctions,Low,0
2025-05-11,Sanctions,High,49
2025-05-12,KYC,Low,226
2025-05-12,KYC,High,21
2025-05-12,Payments,Low,23
2025-05-12,Payments,High,118
2025-05-12,Sanctions,Low,1
2025-05-12,Sanctions,High,40
2025-05-13,KYC,Low,213
2025-05-13,KYC,High,18
2025-05-13,Payments,Low,22
2025-05-13,Payments,High,92
2025-05-13,Sanctions,Low,0
2025-05-13,Sanctions,High,56
2025-05-14,KYC,Low,237
2025-05-14,KYC,High,25
2025-05-14,Payments,Low,26
2025-05-14,Payments,High,100
2025-05-14,Sanctions,Low,0
2025-05-14,Sanctions,High,37
2025-05-15,KYC,Low,220
2025-05-15,KYC,High,21
2025-05-15,Payments,Low,29
2025-05-15,Payments,High,66
2025-05-15,Sanctions,Low,0
2025-05-15,Sanctions,High,47
2025-05-16,KYC,Low,208
2025-05-16,KYC,High,30
2025-05-16,Payments,Low,49
2025-05-16,Payments,High,181
2025-05-16,Sanctions,Low,1
2025-05-16,Sanctions,High,35
2025-05-17,KYC,Low,167
2025-05-17,KYC,High,14
2025-05-17,Payments,Low,25
2025-05-17,Payments,High,87
2025-05-17,Sanctions,Low,0
2025-05-17,Sanctions,High,49
2025-05-18,KYC,Low,187
2025-05-18,KYC,High,23
2025-05-18,Payments,Low,14
2025-05-18,Payments,High,90
2025-05-18,Sanctions,Low,1
2025-05-18,Sanctions,High,44
2025-05-19,KYC,Low,208
2025-05-19,KYC,High,18
2025-05-19,Payments,Low,19
2025-05-19,Payments,High,98
2025-05-19,Sanctions,Low,0
2025-05-19,Sanctions,High,43
2025-05-20,KYC,Low,222
2025-05-20,KYC,High,27
2025-05-20,Payments,Low,30
2025-05-20,Payments,High,102
2025-05-20,Sanctions,Low,0
2025-05-20,Sanctions,High,39
2025-05-21,KYC,Low,236
2025-05-21,KYC,High,20
2025-05-21,Payments,Low,27
2025-05-21,Payments,High,93
2025-05-21,Sanctions,Low,0
2025-05-21,Sanctions,High,37
2025-05-22,KYC,Low,209
2025-05-22,KYC,High,21
2025-05-22,Payments,Low,32
2025-05-22,Payments,High,86
2025-05-22,Sanctions,Low,0
2025-05-22,Sanctions,High,37
2025-05-23,KYC,Low,182
2025-05-23,KYC,High,13
2025-05-23,Payments,Low,53
2025-05-23,Payments,High,183
2025-05-23,Sanctions,Low,3
2025-05-23,Sanctions,High,48
2025-05-24,KYC,Low,189
2025-05-24,KYC,High,22
2025-05-24,Payments,Low,23
2025-05-24,Payments,High,78
2025-05-24,Sanctions,Low,4
2025-05-24,Sanctions,High,52
2025-05-25,KYC,Low,182
2025-05-25,KYC,High,17
2025-05-25,Payments,Low,20
2025-05-25,Payments,High,88
2025-05-25,Sanctions,Low,3
2025-05-25,Sanctions,High,30
2025-05-26,KYC,Low,221
2025-05-26,KYC,High,26
2025-05-26,Payments,Low,29
2025-05-26,Payments,High,93
2025-05-26,Sanctions,Low,1
2025-05-26,Sanctions,High,37
2025-05-27,KYC,Low,226
2025-05-27,KYC,High,22
2025-05-27,Payments,Low,28
2025-05-27,Payments,High,102
2025-05-27,Sanctions,Low,0
2025-05-27,Sanctions,High,38
2025-05-28,KYC,Low,190
2025-05-28,KYC,High,20
2025-05-28,Payments,Low,29
2025-05-28,Payments,High,106
2025-05-28,Sanctions,Low,8
2025-05-28,Sanctions,High,245
2025-05-29,KYC,Low,220
2025-05-29,KYC,High,29
2025-05-29,Payments,Low,22
2025-05-29,Payments,High,83
2025-05-29,Sanctions,Low,1
2025-05-29,Sanctions,High,45
2025-05-30,KYC,Low,208
2025-05-30,KYC,High,24
2025-05-30,Payments,Low,46
2025-05-30,Payments,High,164
2025-05-30,Sanctions,Low,1
2025-05-30,Sanctions,High,55
2025-05-31,KYC,Low,199
2025-05-31,KYC,High,23
2025-05-31,Payments,Low,39
2025-05-31,Payments,High,150
2025-05-31,Sanctions,Low,1
2025-05-31,Sanctions,High,31
2025-06-01,KYC,Low,202
2025-06-01,KYC,High,8
2025-06-01,Payments,Low,27
2025-06-01,Payments,High,88
2025-06-01,Sanctions,Low,0
2025-06-01,Sanctions,High,45
2025-06-02,KYC,Low,239
2025-06-02,KYC,High,26
2025-06-02,Payments,Low,31
2025-06-02,Payments,High,91
2025-06-02,Sanctions,Low,3
2025-06-02,Sanctions,High,61
2025-06-03,KYC,Low,225
2025-06-03,KYC,High,25
2025-06-03,Payments,Low,21
2025-06-03,Payments,High,101
2025-06-03,Sanctions,Low,2
2025-06-03,Sanctions,High,55
2025-06-04,KYC,Low,212
2025-06-04,KYC,High,24
2025-06-04,Payments,Low,27
2025-06-04,Payments,High,91
2025-06-04,Sanctions,Low,2
2025-06-04,Sanctions,High,32
2025-06-05,KYC,Low,224
2025-06-05,KYC,High,26
2025-06-05,Payments,Low,24
2025-06-05,Payments,High,101
2025-06-05,Sanctions,Low,0
2025-06-05,Sanctions,High,47
2025-06-06,KYC,Low,208
2025-06-06,KYC,High,27
2025-06-06,Payments,Low,49
2025-06-06,Payments,High,218
2025-06-06,Sanctions,Low,2
2025-06-06,Sanctions,High,38
2025-06-07,KYC,Low,215
2025-06-07,KYC,High,20
2025-06-07,Payments,Low,19
2025-06-07,Payments,High,100
2025-06-07,Sanctions,Low,1
2025-06-07,Sanctions,High,60
2025-06-08,KYC,Low,188
2025-06-08,KYC,High,13
2025-06-08,Payments,Low,25
2025-06-08,Payments,High,97
2025-06-08,Sanctions,Low,2
2025-06-08,Sanctions,High,45
2025-06-09,KYC,Low,201
2025-06-09,KYC,High,16
2025-06-09,Payments,Low,36
2025-06-09,Payments,High,110
2025-06-09,Sanctions,Low,1
2025-06-09,Sanctions,High,45
2025-06-10,KYC,Low,220
2025-06-10,KYC,High,24
2025-06-10,Payments,Low,30
2025-06-10,Payments,High,98
2025-06-10,Sanctions,Low,3
2025-06-10,Sanctions,High,181
2025-06-11,KYC,Low,227
2025-06-11,KYC,High,20
2025-06-11,Payments,Low,34
2025-06-11,Payments,High,108
2025-06-11,Sanctions,Low,2
2025-06-11,Sanctions,High,34
2025-06-12,KYC,Low,213
2025-06-12,KYC,High,30
2025-06-12,Payments,Low,32
2025-06-12,Payments,High,99
2025-06-12,Sanctions,Low,0
2025-06-12,Sanctions,High,28
2025-06-13,KYC,Low,206
2025-06-13,KYC,High,25
2025-06-13,Payments,Low,51
2025-06-13,Payments,High,182
2025-06-13,Sanctions,Low,0
2025-06-13,Sanctions,High,48
2025-06-14,KYC,Low,190
2025-06-14,KYC,High,11
2025-06-14,Payments,Low,35
2025-06-14,Payments,High,92
